Shot ID,Shots Since Up To Air,Shots Since Li GUN Coat,Shots Since Li POT Coat,Graph (20913)
11088,"2346","5000","21","1"
11089,"2346","5000","21","1"
11090,"2346","5000","21","1"
11091,"2346","5000","21","1"
11092,"2346","5000","21","1"
11093,"2346","5000","21","1"
11094,"2346","5000","21","1"
11095,"2346","5000","21","1"
11096,"2346","5000","21","1"
11097,"2346","5000","21","1"
11098,"2346","5000","21","1"
11099,"2346","5000","21","1"
11100,"2346","5000","21","1"
11101,"2346","5000","21","1"
11102,"2346","5000","21","1"
11103,"2346","5000","21","1"
11104,"2346","5000","21","1"
11105,"2346","5000","21","1"
11106,"2346","5000","21","1"
11107,"2346","5000","21","1"
11108,"2346","5000","21","1"
11109,"2346","5000","21","1"
11110,"2346","5000","21","1"
11111,"2346","5000","21","1"
11112,"2346","5000","21","1"
11113,"2346","5000","21","1"
11114,"2346","5000","21","1"
11115,"2346","5000","21","1"
11116,"2346","5000","21","1"
11117,"2346","5000","21","1"
11118,"2346","5000","21","1"
11119,"2346","5000","21","1"
11120,"2346","5000","21","1"
11121,"2346","5000","21","1"
11122,"2346","5000","21","1"
11123,"2346","5000","21","1"
11124,"2346","5000","21","1"
11125,"2346","5000","21","1"
11126,"2346","5000","21","1"
11127,"2346","5000","21","1"
11128,"2346","5000","21","1"
11129,"2346","5000","21","1"
11130,"2346","5000","21","1"
11131,"2346","5000","21","1"
11132,"2346","5000","21","1"
11133,"2346","5000","21","1"
11134,"2346","5000","21","1"
11135,"2346","5000","21","1"
11136,"2346","5000","21","1"
11137,"2346","5000","21","1"
11138,"2346","5000","21","1"
11139,"2346","5000","21","1"
11140,"2346","5000","21","1"
11141,"2346","5000","21","1"
11142,"2346","5000","21","1"
11143,"2346","5000","21","1"
11144,"2346","5000","21","1"
11145,"2346","5000","21","1"
11146,"2346","5000","21","1"
11147,"2346","5000","21","1"
11148,"2346","5000","21","1"
11149,"2346","5000","21","1"
11150,"2346","5000","21","1"
11151,"2346","5000","21","1"
11152,"2346","5000","21","1"
11153,"2346","5000","21","1"
11154,"2346","5000","21","1"
11155,"2346","5000","21","1"
11156,"2346","5000","21","1"
11157,"2346","5000","21","1"
11158,"2346","5000","21","1"
11159,"2346","5000","21","1"
11160,"2346","5000","21","1"
11161,"2346","5000","21","1"
11162,"2346","5000","21","1"
11163,"2346","5000","21","1"
11164,"2346","5000","21","1"
11165,"2346","5000","21","1"
11166,"2346","5000","21","1"
11167,"2346","5000","21","1"
11168,"2346","5000","21","1"
11169,"2346","5000","21","1"
11170,"2346","5000","21","1"
11171,"2346","5000","21","1"
11172,"2346","5000","21","1"
11173,"2346","5000","21","1"
11174,"2346","5000","21","1"
11175,"2346","5000","21","1"
11176,"2346","5000","21","1"
11177,"2346","5000","21","1"
11178,"2346","5000","21","1"
11179,"2346","5000","21","1"
11180,"2346","5000","21","1"
11181,"2346","5000","21","1"
11182,"2346","5000","21","1"
11183,"2346","5000","21","1"
11184,"2346","5000","21","1"
11185,"2346","5000","21","1"
11186,"2346","5000","21","1"
11187,"2346","5000","21","1"
11188,"2346","5000","21","1"
11189,"2346","5000","21","1"
11190,"2346","5000","21","1"
11191,"2346","5000","21","1"
11192,"2346","5000","21","1"
11193,"2346","5000","21","1"
11194,"2346","5000","21","1"
11195,"2346","5000","21","1"
11196,"2346","5000","21","1"
11197,"2346","5000","21","1"
11198,"2346","5000","21","1"
11199,"2346","5000","21","1"
11200,"2346","5000","21","1"
11201,"2346","5000","21","1"
11202,"2346","5000","21","1"
11203,"2346","5000","21","1"
11204,"2346","5000","21","1"
11205,"2346","5000","21","1"
11206,"2346","5000","21","1"
11207,"2346","5000","21","1"
11208,"2346","5000","21","1"
11209,"2346","5000","21","1"
11210,"2346","5000","21","1"
11211,"2346","5000","21","1"
11212,"2346","5000","21","1"
11213,"2346","5000","21","1"
11214,"2346","5000","21","1"
11215,"2346","5000","21","1"
11216,"2346","5000","21","1"
11217,"2346","5000","21","1"
11218,"2346","5000","21","1"
11219,"2346","5000","21","1"
11220,"2346","5000","21","1"
11221,"2346","5000","21","1"
11222,"2346","5000","21","1"
11223,"2346","5000","21","1"
11224,"2346","5000","21","1"
11225,"2346","5000","21","1"
11226,"2346","5000","21","1"
11227,"2346","5000","21","1"
11228,"2346","5000","21","1"
11229,"2346","5000","21","1"
11230,"2346","5000","21","1"
11231,"2346","5000","21","1"
11232,"2346","5000","21","1"
11233,"2346","5000","21","1"
11234,"2346","5000","21","1"
11235,"2346","5000","21","1"
11236,"2346","5000","21","1"
11237,"2346","5000","21","1"
11238,"2346","5000","21","1"
11239,"2346","5000","21","1"
11240,"2346","5000","21","1"
11241,"2346","5000","21","1"
11242,"2346","5000","21","1"
11243,"2346","5000","21","1"
11244,"2346","5000","21","1"
11245,"2346","5000","21","1"
11246,"2346","5000","21","1"
11247,"2346","5000","21","1"
11248,"2346","5000","21","1"
11249,"2346","5000","21","1"
11250,"2346","5000","21","1"
11251,"2346","5000","21","1"
11252,"2346","5000","21","1"
11253,"2346","5000","21","1"
11254,"2346","5000","21","1"
11255,"2346","5000","21","1"
11256,"2346","5000","21","1"
11257,"2346","5000","21","1"
11258,"2346","5000","21","1"
11259,"2346","5000","21","1"
11260,"2346","5000","21","1"
11261,"2346","5000","21","1"
11262,"2346","5000","21","1"
11263,"2346","5000","21","1"
11264,"2346","5000","21","1"
11265,"2346","5000","21","1"
11266,"2346","5000","21","1"
11267,"2346","5000","21","1"
11268,"2346","5000","21","1"
11269,"2346","5000","21","1"
11270,"2346","5000","21","1"
11271,"2346","5000","21","1"
11272,"2346","5000","21","1"
11273,"2346","5000","21","1"
11274,"2346","5000","21","1"
11275,"2346","5000","21","1"
11276,"2346","5000","21","1"
11277,"2346","5000","21","1"
11278,"2346","5000","21","1"
11279,"2346","5000","21","1"
11280,"2346","5000","21","1"
11281,"2346","5000","21","1"
11282,"2346","5000","21","1"
11283,"2346","5000","21","1"
11284,"2346","5000","21","1"
11285,"2346","5000","21","1"
11286,"2346","5000","21","1"
11287,"2346","5000","21","1"
11288,"2346","5000","21","1"
11289,"2346","5000","21","1"
11290,"2346","5000","21","1"
11291,"2346","5000","21","1"
11292,"2346","5000","21","1"
11293,"2346","5000","21","1"
11294,"2346","5000","21","1"
11295,"2346","5000","21","1"
11296,"2346","5000","21","1"
11297,"2346","5000","21","1"
11298,"2346","5000","21","1"
11299,"2346","5000","21","1"
11300,"2346","5000","21","1"
11301,"2346","5000","21","1"
11302,"2346","5000","21","1"
11303,"2346","5000","21","1"
11304,"2346","5000","21","1"
11305,"2346","5000","21","1"
11306,"2346","5000","21","1"
11307,"2346","5000","21","1"
11308,"2346","5000","21","1"
11309,"2346","5000","21","1"
11310,"2346","5000","21","1"
11311,"2346","5000","21","1"
11312,"2346","5000","21","1"
11313,"2346","5000","21","1"
11314,"2347","5000","22","1"
11315,"2348","5000","23","1"
11316,"2349","5000","24","1"
11317,"2350","5000","25","1"
11318,"2351","5000","26","1"
11319,"2352","5000","27","1"
11320,"2353","5000","28","1"
11321,"2354","5000","29","1"
11322,"2355","5000","30","1"
11323,"2356","5000","31","1"
11324,"2357","5000","32","1"
11325,"2358","5000","33","1"
11326,"2359","5000","34","1"
11327,"2360","5000","35","1"
11328,"2361","5000","36","1"
11329,"2362","5000","37","1"
11330,"2363","5000","38","1"
11331,"2364","5000","39","1"
11332,"2365","5000","40","1"
11333,"2366","5000","41","1"
11334,"2367","5000","42","1"
11335,"2368","5000","43","1"
11336,"2369","5000","44","1"
11337,"2370","5000","45","1"
11338,"2370","5000","45","1"
11339,"2370","5000","45","1"
11340,"2370","5000","45","1"
11341,"2370","5000","45","1"
11342,"2370","5000","45","1"
11343,"2370","5000","45","1"
11344,"2370","5000","45","1"
11345,"2371","5000","46","1"
11346,"2371","5000","46","1"
11347,"2372","5000","47","1"
11348,"2373","5000","48","1"
11349,"2374","5000","49","1"
11350,"2375","5000","50","1"
11351,"2376","5000","51","1"
11352,"2377","5000","52","1"
11353,"2377","5000","52","1"
11354,"2377","5000","52","1"
11355,"2377","5000","52","1"
11356,"2377","5000","52","1"
11357,"2377","5000","52","1"
11358,"2377","5000","52","1"
11359,"2377","5000","52","1"
11360,"2377","5000","52","1"
11361,"2377","5000","52","1"
11362,"2377","5000","52","1"
11363,"2377","5000","52","1"
11364,"2377","5000","52","1"
11365,"2377","5000","52","1"
11366,"2377","5000","52","1"
11367,"2377","5000","52","1"
11368,"2377","5000","52","1"
11369,"2377","5000","52","1"
11370,"2377","5000","52","1"
11371,"2377","5000","52","1"
11372,"2377","5000","52","1"
11373,"2377","5000","52","1"
11374,"2377","5000","52","1"
11375,"2377","5000","52","1"
11376,"2377","5000","52","1"
11377,"2377","5000","52","1"
11378,"2377","5000","52","1"
11379,"2377","5000","52","1"
11380,"2377","5000","52","1"
11381,"2377","5000","52","1"
11382,"2377","5000","52","1"
11383,"2377","5000","52","1"
11384,"2377","5000","52","1"
11385,"2377","5000","52","1"
11386,"2377","5000","52","1"
11387,"2377","5000","52","1"
11388,"2377","5000","52","1"
11389,"2377","5000","52","1"
11390,"2377","5000","52","1"
11391,"2377","5000","52","1"
11392,"2377","5000","52","1"
11393,"2377","5000","52","1"
11394,"2377","5000","52","1"
11395,"2377","5000","52","1"
11396,"2377","5000","52","1"
11397,"2377","5000","52","1"
11398,"2377","5000","52","1"
11399,"2377","5000","52","1"
11400,"2377","5000","52","1"
11401,"2377","5000","52","1"
11402,"2377","5000","52","1"
11403,"2377","5000","52","1"
11404,"2377","5000","52","1"
11405,"2377","5000","52","1"
11406,"2377","5000","52","1"
11407,"2377","5000","52","1"
11408,"2377","5000","52","1"
11409,"2377","5000","52","1"
11410,"2377","5000","52","1"
11411,"2377","5000","52","1"
11412,"2377","5000","52","1"
11413,"2377","5000","52","1"
11414,"2377","5000","52","1"
11415,"2377","5000","52","1"
11416,"2377","5000","52","1"
11417,"2377","5000","52","1"
11418,"2377","5000","52","1"
11419,"2377","5000","52","1"
11420,"2377","5000","52","1"
11421,"2377","5000","52","1"
11422,"2377","5000","52","1"
11423,"2377","5000","52","1"
11424,"2377","5000","52","1"
11425,"2377","5000","52","1"
11426,"2377","5000","52","1"
11427,"2377","5000","52","1"
11428,"2377","5000","52","1"
11429,"2377","5000","52","1"
11430,"2377","5000","52","1"
11431,"2377","5000","52","1"
11432,"2377","5000","52","1"
11433,"2377","5000","52","1"
11434,"2377","5000","52","1"
11435,"2377","5000","52","1"
11436,"2377","5000","52","1"
11437,"2377","5000","52","1"
11438,"2377","5000","52","1"
11439,"2377","5000","52","1"
11440,"2377","5000","52","1"
11441,"2377","5000","52","1"
11442,"2377","5000","52","1"
11443,"2377","5000","52","1"
11444,"2377","5000","52","1"
11445,"2377","5000","52","1"
11446,"2377","5000","52","1"
11447,"2377","5000","52","1"
11448,"2377","5000","52","1"
11449,"2377","5000","52","1"
11450,"2377","5000","52","1"
11451,"2377","5000","52","1"
11452,"2377","5000","52","1"
11453,"2377","5000","52","1"
11454,"2377","5000","52","1"
11455,"2377","5000","52","1"
11456,"2377","5000","52","1"
11457,"2377","5000","52","1"
11458,"2377","5000","52","1"
11459,"2377","5000","52","1"
11460,"2377","5000","52","1"
11461,"2377","5000","52","1"
11462,"2377","5000","52","1"
11463,"2377","5000","52","1"
11464,"2377","5000","52","1"
11465,"2377","5000","52","1"
11466,"2377","5000","52","1"
11467,"2377","5000","52","1"
11468,"2377","5000","52","1"
11469,"2377","5000","52","1"
11470,"2378","5000","53","1"
11471,"2378","5000","53","1"
11472,"2379","5000","54","1"
11473,"2379","5000","54","1"
11474,"2379","5000","54","1"
11475,"2380","5000","55","1"
11476,"2381","5000","56","1"
11477,"2381","5000","56","1"
11478,"2381","5000","56","1"
11479,"2381","5000","56","1"
11480,"2381","5000","56","1"
11481,"2381","5000","56","1"
11482,"2381","5000","56","1"
11483,"2381","5000","56","1"
11484,"2381","5000","56","1"
11485,"2381","5000","56","1"
11486,"2381","5000","56","1"
11487,"2381","5000","56","1"
11488,"2381","5000","56","1"
11489,"2381","5000","56","1"
11490,"2381","5000","56","1"
11491,"2381","5000","56","1"
11492,"2381","5000","56","1"
11493,"2381","5000","56","1"
11494,"2381","5000","56","1"
11495,"2381","5000","56","1"
11496,"2381","5000","56","1"
11497,"2382","5000","57","1"
11498,"2383","5000","58","1"
11499,"2384","5000","59","1"
11500,"2385","5000","60","1"
11501,"2386","5000","61","1"
11502,"2387","5000","62","1"
11503,"2387","5000","62","1"
11504,"2388","5000","63","1"
11505,"2388","5000","63","1"
11506,"2389","5000","64","1"
11507,"2390","5000","65","1"
11508,"2391","5000","66","1"
11509,"2392","5000","67","1"
11510,"2393","5000","68","1"
11511,"2394","5000","69","1"
11512,"2395","5000","70","1"
11513,"2396","5000","71","1"
11514,"2397","5000","72","1"
11515,"2397","5000","72","1"
11516,"2397","5000","72","1"
11517,"2397","5000","72","1"
11518,"2397","5000","72","1"
11519,"2397","5000","72","1"
11520,"2397","5000","72","1"
11521,"2397","5000","72","1"
11522,"2397","5000","72","1"
11523,"2397","5000","72","1"
11524,"2397","5000","72","1"
11525,"2397","5000","72","1"
11526,"2397","5000","72","1"
11527,"2397","5000","72","1"
11528,"2397","5000","72","1"
11529,"2397","5000","72","1"
11530,"2398","5000","73","1"
11531,"2399","5000","74","1"
11532,"2400","5000","75","1"
11533,"2401","5000","76","1"
11534,"2402","5000","77","1"
11535,"2403","5000","78","1"
11536,"2404","5000","79","1"
11537,"2405","5000","80","1"
11538,"2406","5000","81","1"
11539,"2407","5000","82","1"
11540,"2408","5000","83","1"
11541,"2409","5000","84","1"
11542,"2409","5000","84","1"
11543,"2409","5000","84","1"
11544,"2410","5000","85","1"
11545,"2411","5000","86","1"
11546,"2412","5000","87","1"
11547,"2413","5000","88","1"
11548,"2413","5000","88","1"
11549,"2414","5000","89","1"
11550,"2415","5000","90","1"
11551,"2416","5000","91","1"
11552,"2417","5000","92","1"
11553,"2418","5000","93","1"
11554,"2419","5000","94","1"
11555,"2419","5000","94","1"
11556,"2419","5000","94","1"
11557,"2419","5000","94","1"
11558,"2419","5000","94","1"
11559,"2419","5000","94","1"
11560,"2419","5000","94","1"
11561,"2419","5000","94","1"
11562,"2419","5000","94","1"
11563,"2419","5000","94","1"
11564,"2419","5000","94","1"
11565,"2419","5000","94","1"
11566,"2419","5000","94","1"
11567,"2419","5000","94","1"
11568,"2419","5000","94","1"
11569,"2419","5000","94","1"
11570,"2419","5000","94","1"
11571,"2419","5000","94","1"
11572,"2419","5000","94","1"
11573,"2419","5000","94","1"
11574,"2419","5000","94","1"
11575,"2419","5000","94","1"
11576,"2419","5000","94","1"
11577,"2419","5000","94","1"
11578,"2419","5000","94","1"
11579,"2419","5000","94","1"
11580,"2419","5000","94","1"
11581,"2419","5000","94","1"
11582,"2419","5000","94","1"
11583,"2419","5000","94","1"
11584,"2419","5000","94","1"
11585,"2419","5000","94","1"
11586,"2419","5000","94","1"
11587,"2419","5000","94","1"
11588,"2419","5000","94","1"
11589,"2419","5000","94","1"
11590,"2419","5000","94","1"
11591,"2419","5000","94","1"
11592,"2419","5000","94","1"
11593,"2419","5000","94","1"
11594,"2419","5000","94","1"
11595,"2419","5000","94","1"
11596,"2419","5000","94","1"
11597,"2419","5000","94","1"
11598,"2419","5000","94","1"
11599,"2419","5000","94","1"
11600,"2419","5000","94","1"
11601,"2420","5000","95","1"
11602,"2421","5000","96","1"
11603,"2421","5000","96","1"
11604,"2421","5000","96","1"
11605,"2421","5000","96","1"
11606,"2421","5000","96","1"
11607,"2421","5000","96","1"
11608,"2421","5000","96","1"
11609,"2421","5000","96","1"
11610,"2422","5000","97","1"
11611,"2422","5000","97","1"
11612,"2422","5000","97","1"
11613,"2422","5000","97","1"
11614,"2422","5000","97","1"
11615,"2422","5000","97","1"
11616,"2422","5000","97","1"
11617,"2422","5000","97","1"
11618,"2422","5000","97","1"
11619,"2422","5000","97","1"
11620,"2422","5000","97","1"
11621,"2422","5000","97","1"
11622,"2422","5000","97","1"
11623,"2422","5000","97","1"
11624,"2422","5000","97","1"
11625,"2422","5000","97","1"
11626,"2422","5000","97","1"
11627,"2422","5000","97","1"
11628,"2422","5000","97","1"
11629,"2422","5000","97","1"
11630,"2422","5000","97","1"
11631,"2422","5000","97","1"
11632,"2422","5000","97","1"
11633,"2422","5000","97","1"
11634,"2422","5000","97","1"
11635,"2422","5000","97","1"
11636,"2422","5000","97","1"
11637,"2422","5000","97","1"
11638,"2422","5000","97","1"
11639,"2422","5000","97","1"
11640,"2422","5000","97","1"
11641,"2422","5000","97","1"
11642,"2422","5000","97","1"
11643,"2422","5000","97","1"
11644,"2422","5000","97","1"
11645,"2422","5000","97","1"
11646,"2422","5000","97","1"
11647,"2422","5000","97","1"
11648,"2422","5000","97","1"
11649,"2422","5000","97","1"
11650,"2423","5000","98","1"
11651,"2424","5000","99","1"
11652,"2425","5000","100","1"
11653,"2426","5000","101","1"
11654,"2427","5000","102","1"
11655,"2428","5000","103","1"
11656,"2429","5000","104","1"
11657,"2430","5000","105","1"
11658,"2431","5000","106","1"
11659,"2432","5000","107","1"
11660,"2433","5000","108","1"
11661,"2433","5000","108","1"
11662,"2433","5000","108","1"
11663,"2434","5000","109","1"
11664,"2435","5000","110","1"
11665,"2436","5000","111","1"
11666,"2436","5000","111","1"
11667,"2436","5000","111","1"
11668,"2436","5000","111","1"
11669,"2436","5000","111","1"
11670,"2436","5000","111","1"
11671,"2436","5000","111","1"
11672,"2436","5000","111","1"
11673,"2436","5000","111","1"
11674,"2436","5000","111","1"
11675,"2436","5000","111","1"
11676,"2436","5000","111","1"
11677,"2436","5000","111","1"
11678,"2437","5000","112","1"
11679,"2438","5000","113","1"
11680,"2439","5000","114","1"
11681,"2440","5000","115","1"
11682,"2441","5000","116","1"
11683,"2442","5000","117","1"
11684,"2443","5000","118","1"
11685,"2444","5000","119","1"
11686,"2445","5000","120","1"
11687,"2446","5000","121","1"
11688,"2447","5000","122","1"
11689,"2448","5000","123","1"
11690,"2449","5000","124","1"
11691,"2450","5000","125","1"
11693,"2451","5000","126","1"
11694,"2452","5000","127","1"
11695,"2453","5000","128","1"
11696,"2454","5000","129","1"
11697,"2454","5000","129","1"
11698,"2455","5000","130","1"
11699,"2456","5000","131","1"
11700,"2457","5000","132","1"
11701,"2458","5000","133","1"
11702,"2459","5000","134","1"
